CALENDAR_DATE,PRICE,QUANTITY,SELL_ID
2012-06-08,10.47,60,2053
2012-07-08,15.0,90,1070
2012-07-08,11.49,32,2051
2012-07-08,11.36,22,2052
2012-07-08,10.47,56,2053
2012-08-08,15.0,94,1070
2012-08-08,11.49,38,2051
2012-08-08,11.36,24,2052
2012-08-08,10.47,64,2053
2012-09-08,15.0,92,1070
2012-09-08,11.49,32,2051
2012-09-08,11.36,28,2052
2012-09-08,10.47,62,2053
2012-10-08,15.0,86,1070
2012-10-08,11.49,38,2051
2012-10-08,11.36,24,2052
2012-10-08,10.47,62,2053
2012-11-08,15.0,62,1070
2012-11-08,11.49,22,2051
2012-11-08,11.36,14,2052
2012-11-08,10.47,46,2053
2012-12-08,15.0,58,1070
2012-12-08,11.49,28,2051
2012-12-08,11.36,20,2052
2012-12-08,10.47,40,2053
2012-08-13,15.0,94,1070
2012-08-13,11.49,30,2051
2012-08-13,11.36,20,2052
2012-08-13,10.47,58,2053
2012-08-14,15.0,90,1070
2012-08-14,11.49,38,2051
2012-08-14,11.36,26,2052
2012-08-14,10.47,60,2053
2012-08-15,15.0,90,1070
2012-08-15,11.49,38,2051
2012-08-15,11.36,24,2052
2012-08-15,10.47,64,2053
2012-08-16,15.0,88,1070
2012-08-16,11.49,30,2051
2012-08-16,11.36,28,2052
2012-08-16,10.47,56,2053
2012-08-17,15.0,94,1070
2012-08-17,11.49,30,2051
2012-08-17,11.36,20,2052
2012-08-17,10.47,62,2053
2012-08-18,15.0,62,1070
2012-08-18,11.49,24,2051
2012-08-18,11.36,20,2052
2012-08-18,10.47,44,2053
2012-08-19,15.0,64,1070
2012-08-19,11.49,26,2051
2012-08-19,11.36,18,2052
2012-08-19,10.47,46,2053
2012-08-20,15.0,86,1070
2012-08-20,11.49,38,2051
2012-08-20,11.36,20,2052
2012-08-20,10.47,58,2053
2012-08-21,15.0,90,1070
2012-08-21,11.49,36,2051
2012-08-21,11.36,24,2052
2012-08-21,10.47,58,2053
2012-08-22,15.0,88,1070
2012-08-22,11.49,36,2051
2012-08-22,11.36,22,2052
2012-08-22,10.47,58,2053
2012-08-23,15.0,88,1070
2012-08-23,11.49,32,2051
2012-08-23,11.36,24,2052
2012-08-23,10.47,58,2053
2012-08-24,15.0,86,1070
2012-08-24,11.49,38,2051
2012-08-24,11.36,28,2052
2012-08-24,10.47,64,2053
2012-08-25,15.0,62,1070
2012-08-25,11.49,20,2051
2012-08-25,11.36,16,2052
2012-08-25,10.47,46,2053
2012-08-26,15.0,62,1070
2012-08-26,11.49,26,2051
2012-08-26,11.36,20,2052
2012-08-26,10.47,38,2053
2012-08-27,15.0,94,1070
2012-08-27,11.49,32,2051
2012-08-27,11.36,24,2052
2012-08-27,10.47,58,2053
2012-08-28,15.0,90,1070
2012-08-28,11.49,38,2051
2012-08-28,11.36,26,2052
2012-08-28,10.47,56,2053
2012-08-29,15.0,88,1070
2012-08-29,12.35,36,2051
2012-08-29,12.49,24,2052
2012-08-29,12.42,48,2053
2012-08-30,15.0,90,1070
2012-08-30,12.35,30,2051
2012-08-30,12.49,18,2052
2012-08-30,12.42,52,2053
2012-08-31,15.0,94,1070
2012-08-31,12.35,28,2051
2012-08-31,12.49,24,2052
2012-08-31,12.42,46,2053
2012-01-09,15.0,64,1070
2012-01-09,12.35,18,2051
2012-01-09,12.49,20,2052
2012-01-09,12.42,36,2053
2012-02-09,15.0,58,1070
2012-02-09,12.35,18,2051
2012-02-09,12.49,14,2052
2012-02-09,12.42,30,2053
2012-03-09,15.0,90,1070
2012-03-09,12.35,34,2051
2012-03-09,12.49,18,2052
2012-03-09,12.42,44,2053
2012-04-09,15.0,90,1070
2012-04-09,12.35,32,2051
2012-04-09,12.49,24,2052
2012-04-09,12.42,50,2053
2012-05-09,15.0,92,1070
2012-05-09,12.35,32,2051
2012-05-09,12.49,16,2052
2012-05-09,12.42,52,2053
2012-06-09,15.0,86,1070
2012-06-09,12.35,28,2051
2012-06-09,12.49,22,2052
2012-06-09,12.42,44,2053
2012-07-09,15.0,90,1070
2012-07-09,12.35,34,2051
2012-07-09,12.49,24,2052
2012-07-09,12.42,44,2053
2012-08-09,15.0,66,1070
2012-08-09,12.35,24,2051
2012-08-09,12.49,14,2052
2012-08-09,12.42,38,2053
2012-09-09,15.0,64,1070
2012-09-09,12.35,22,2051
2012-09-09,12.49,18,2052
2012-09-09,12.42,36,2053
2012-10-09,15.0,66,1070
2012-10-09,12.35,20,2051
2012-10-09,12.49,16,2052
2012-10-09,12.42,34,2053
2012-11-09,15.0,58,1070
2012-11-09,12.35,18,2051
2012-11-09,12.49,20,2052
2012-11-09,12.42,36,2053
2012-12-09,15.0,60,1070
2012-12-09,12.35,24,2051
2012-12-09,12.49,20,2052
2012-12-09,12.42,30,2053
2012-09-13,15.0,86,1070
2012-09-13,12.35,28,2051
2012-09-13,12.49,22,2052
2012-09-13,12.42,52,2053
2012-09-14,15.0,90,1070
2012-09-14,12.35,28,2051
2012-09-14,12.49,16,2052
2012-09-14,12.42,52,2053
2012-09-15,15.0,64,1070
2012-09-15,12.35,24,2051
2012-09-15,12.49,20,2052
2012-09-15,12.42,30,2053
2012-09-16,15.0,64,1070
2012-09-16,12.35,26,2051
2012-09-16,12.49,18,2052
2012-09-16,12.42,36,2053
2012-09-17,15.0,86,1070
2012-09-17,12.35,28,2051
2012-09-17,12.49,22,2052
2012-09-17,12.42,44,2053
2012-09-18,15.0,88,1070
2012-09-18,12.35,32,2051
2012-09-18,12.49,16,2052
2012-09-18,12.42,44,2053
2012-09-19,15.0,92,1070
2012-09-19,12.35,34,2051
2012-09-19,12.49,16,2052
2012-09-19,12.42,46,2053
2012-09-20,15.0,88,1070
2012-09-20,12.35,34,2051
2012-09-20,12.49,22,2052
2012-09-20,12.42,46,2053
2012-09-21,15.0,86,1070
2012-09-21,12.35,36,2051
2012-09-21,12.49,18,2052
2012-09-21,12.42,52,2053
2012-09-22,15.0,62,1070
2012-09-22,12.35,20,2051
2012-09-22,12.49,16,2052
2012-09-22,12.42,30,2053
2012-09-23,15.0,66,1070
2012-09-23,12.35,24,2051
2012-09-23,12.49,14,2052
2012-09-23,12.42,30,2053
2012-09-24,15.0,94,1070
2012-09-24,12.35,34,2051
2012-09-24,12.49,18,2052
2012-09-24,12.42,52,2053
2012-09-25,15.0,90,1070
2012-09-25,12.35,30,2051
2012-09-25,12.49,18,2052
2012-09-25,12.42,44,2053
2012-09-26,15.0,94,1070
2012-09-26,12.35,28,2051
2012-09-26,12.49,20,2052
2012-09-26,12.42,46,2053
2012-09-27,15.0,90,1070
2012-09-27,12.35,28,2051
2012-09-27,12.49,18,2052
2012-09-27,12.42,50,2053
2012-09-28,15.0,86,1070
2012-09-28,12.35,34,2051
2012-09-28,12.49,18,2052
2012-09-28,12.42,50,2053
2012-09-29,15.0,64,1070
2012-09-29,12.35,26,2051
2012-09-29,12.49,12,2052
2012-09-29,12.42,36,2053
2012-09-30,15.0,58,1070
2012-09-30,12.35,22,2051
2012-09-30,12.49,20,2052
2012-09-30,12.42,38,2053
2012-01-10,15.0,58,1070
2012-01-10,12.35,24,2051
2012-01-10,12.49,20,2052
2012-01-10,12.42,34,2053
2012-02-10,15.0,58,1070
2012-02-10,12.35,18,2051
2012-02-10,12.49,12,2052
2012-02-10,12.42,32,2053
2012-03-10,15.0,64,1070
2012-03-10,12.35,26,2051
2012-03-10,12.49,16,2052
2012-03-10,12.42,32,2053
2012-04-10,15.0,66,1070
2012-04-10,12.35,20,2051
2012-04-10,12.49,12,2052
2012-04-10,12.42,36,2053
2012-05-10,15.0,60,1070
2012-05-10,12.35,24,2051
2012-05-10,12.49,16,2052
2012-05-10,12.42,32,2053
2012-06-10,15.0,42,1070
2012-06-10,12.35,16,2051
2012-06-10,12.49,10,2052
2012-06-10,12.42,22,2053
2012-07-10,15.0,48,1070
2012-07-10,12.35,14,2051
2012-07-10,12.49,10,2052
2012-07-10,12.42,28,2053
2012-08-10,15.0,86,1070
2012-08-10,12.35,32,2051
2012-08-10,12.49,20,2052
2012-08-10,12.42,50,2053
2012-09-10,15.0,94,1070
2012-09-10,12.35,36,2051
2012-09-10,12.49,18,2052
2012-09-10,12.42,52,2053
2012-10-10,15.0,94,1070
2012-10-10,12.35,36,2051
2012-10-10,12.49,24,2052
2012-10-10,12.42,46,2053
2012-11-10,15.0,92,1070
2012-11-10,12.35,30,2051
2012-11-10,12.49,20,2052
2012-11-10,12.42,48,2053
2012-12-10,15.0,88,1070
2012-12-10,12.35,30,2051
2012-12-10,12.49,18,2052
2012-12-10,12.42,48,2053
2012-10-13,15.0,64,1070
2012-10-13,12.35,22,2051
2012-10-13,12.49,18,2052
2012-10-13,12.42,38,2053
2012-10-14,15.0,64,1070
2012-10-14,12.35,24,2051
2012-10-14,12.49,20,2052
2012-10-14,12.42,30,2053
2012-10-15,15.0,86,1070
2012-10-15,12.35,28,2051
2012-10-15,12.49,20,2052
2012-10-15,12.42,50,2053
2012-10-16,15.0,94,1070
2012-10-16,12.35,28,2051
2012-10-16,12.49,16,2052
2012-10-16,12.42,48,2053
2012-10-17,15.0,94,1070
2012-10-17,12.35,34,2051
2012-10-17,12.49,24,2052
2012-10-17,12.42,46,2053
2012-10-18,15.0,90,1070
2012-10-18,12.35,34,2051
2012-10-18,12.49,18,2052
2012-10-18,12.42,46,2053
2012-10-19,15.0,90,1070
2012-10-19,12.35,28,2051
2012-10-19,12.49,16,2052
2012-10-19,12.42,48,2053
2012-10-20,15.0,64,1070
2012-10-20,12.35,24,2051
2012-10-20,12.49,12,2052
2012-10-20,12.42,30,2053
2012-10-21,15.0,64,1070
2012-10-21,12.35,20,2051
2012-10-21,12.49,16,2052
2012-10-21,12.42,36,2053
2012-10-22,15.0,90,1070
2012-10-22,12.35,34,2051
2012-10-22,12.49,18,2052
2012-10-22,12.42,50,2053
2012-10-23,15.0,90,1070
2012-10-23,12.35,32,2051
2012-10-23,12.49,22,2052
2012-10-23,12.42,50,2053
2012-10-24,15.0,88,1070
2012-10-24,12.35,28,2051
2012-10-24,12.49,20,2052
2012-10-24,12.42,52,2053
2012-10-25,15.0,86,1070
2012-10-25,12.35,32,2051
2012-10-25,12.49,16,2052
2012-10-25,12.42,44,2053
2012-10-26,15.0,92,1070
2012-10-26,12.35,32,2051
2012-10-26,12.49,20,2052
2012-10-26,12.42,48,2053
2012-10-27,15.0,64,1070
2012-10-27,12.35,24,2051
2012-10-27,12.49,14,2052
2012-10-27,12.42,38,2053
2012-10-28,15.0,62,1070
2012-10-28,12.35,18,2051
2012-10-28,12.49,16,2052
2012-10-28,12.42,36,2053
2012-10-29,15.0,92,1070
2012-10-29,12.35,34,2051
2012-10-29,12.49,18,2052
2012-10-29,12.42,46,2053
2012-10-30,15.0,86,1070
2012-10-30,12.35,34,2051
2012-10-30,12.49,20,2052
2012-10-30,12.42,50,2053
2012-10-31,15.0,94,1070
2012-10-31,12.35,32,2051
2012-10-31,12.49,22,2052
2012-10-31,12.42,52,2053
2012-01-11,15.0,94,1070
2012-01-11,12.35,30,2051
2012-01-11,12.49,18,2052
2012-01-11,12.42,50,2053
2012-02-11,15.0,94,1070
2012-02-11,12.35,36,2051
2012-02-11,12.49,20,2052
2012-02-11,12.42,48,2053
2012-03-11,15.0,58,1070
2012-03-11,12.35,24,2051
2012-03-11,12.49,18,2052
2012-03-11,12.42,30,2053
2012-04-11,15.0,64,1070
2012-04-11,12.35,26,2051
2012-04-11,12.49,12,2052
2012-04-11,12.42,38,2053
2012-05-11,15.0,88,1070
2012-05-11,12.35,34,2051
2012-05-11,12.49,20,2052
2012-05-11,12.42,52,2053
2012-06-11,15.0,86,1070
2012-06-11,12.35,32,2051
2012-06-11,12.49,16,2052
2012-06-11,12.42,48,2053
2012-07-11,15.0,86,1070
2012-07-11,12.35,32,2051
2012-07-11,12.49,24,2052
2012-07-11,12.42,52,2053
2012-08-11,15.0,88,1070
2012-08-11,12.35,34,2051
2012-08-11,12.49,24,2052
2012-08-11,12.42,48,2053
2012-09-11,15.0,90,1070
2012-09-11,12.35,30,2051
2012-09-11,12.49,22,2052
2012-09-11,12.42,44,2053
2012-10-11,15.0,60,1070
2012-10-11,12.35,20,2051
2012-10-11,12.49,18,2052
2012-10-11,12.42,32,2053
2012-11-11,15.0,62,1070
2012-11-11,12.35,22,2051
2012-11-11,12.49,18,2052
2012-11-11,12.42,32,2053
2012-12-11,15.0,90,1070
2012-12-11,12.35,28,2051
2012-12-11,12.49,20,2052
2012-12-11,12.42,44,2053
2012-11-13,15.0,86,1070
2012-11-13,12.35,32,2051
2012-11-13,12.49,18,2052
2012-11-13,12.42,50,2053
2012-11-14,15.0,88,1070
2012-11-14,12.35,34,2051
2012-11-14,12.49,18,2052
2012-11-14,12.42,44,2053
2012-11-15,15.0,86,1070
2012-11-15,12.35,36,2051
2012-11-15,12.49,16,2052
2012-11-15,12.42,48,2053
2012-11-16,15.0,86,1070
2012-11-16,12.35,34,2051
2012-11-16,12.49,18,2052
2012-11-16,12.42,44,2053
2012-11-17,15.0,62,1070
2012-11-17,12.35,26,2051
2012-11-17,12.49,20,2052
2012-11-17,12.42,34,2053
2012-11-18,15.0,66,1070
2012-11-18,12.35,18,2051
2012-11-18,12.49,20,2052
2012-11-18,12.42,30,2053
2012-11-19,15.0,92,1070
2012-11-19,12.35,34,2051
2012-11-19,12.49,20,2052
2012-11-19,12.42,48,2053
2012-11-20,15.0,92,1070
2012-11-20,12.35,36,2051
2012-11-20,12.49,22,2052
2012-11-20,12.42,44,2053
2012-11-21,15.0,86,1070
2012-11-21,12.35,36,2051
2012-11-21,12.49,22,2052
2012-11-21,12.42,48,2053
2012-11-22,15.0,94,1070
2012-11-22,12.35,32,2051
2012-11-22,12.49,22,2052
2012-11-22,12.42,48,2053
2012-11-23,15.0,90,1070
2012-11-23,12.35,28,2051
2012-11-23,12.49,16,2052
2012-11-23,12.42,50,2053
2012-11-24,15.0,64,1070
2012-11-24,12.35,20,2051
2012-11-24,12.49,12,2052
2012-11-24,12.42,32,2053
2012-11-25,15.0,66,1070
2012-11-25,12.35,24,2051
2012-11-25,12.49,20,2052
2012-11-25,12.42,36,2053
2012-11-26,15.0,86,1070
2012-11-26,12.35,32,2051
2012-11-26,12.49,18,2052
2012-11-26,12.42,48,2053
2012-11-27,15.0,90,1070
2012-11-27,12.35,36,2051
2012-11-27,12.49,18,2052
2012-11-27,12.42,44,2053
2012-11-28,15.0,94,1070
2012-11-28,12.35,30,2051
2012-11-28,12.49,20,2052
2012-11-28,12.42,44,2053
2012-11-29,15.0,92,1070
2012-11-29,12.35,32,2051
2012-11-29,12.49,20,2052
2012-11-29,12.42,44,2053
2012-11-30,15.0,90,1070
2012-11-30,12.35,28,2051
2012-11-30,12.49,18,2052
2012-11-30,12.42,48,2053
2012-01-12,15.0,60,1070
2012-01-12,12.35,22,2051
2012-01-12,12.49,20,2052
2012-01-12,12.42,32,2053
2012-02-12,15.0,66,1070
2012-02-12,12.35,26,2051
2012-02-12,12.49,14,2052
2012-02-12,12.42,36,2053
2012-03-12,15.0,92,1070
2012-03-12,12.35,32,2051
2012-03-12,12.49,20,2052
2012-03-12,12.42,48,2053
2012-04-12,15.0,88,1070
2012-04-12,12.35,32,2051
2012-04-12,12.49,18,2052
2012-04-12,12.42,44,2053
2012-05-12,15.0,90,1070
2012-05-12,12.35,28,2051
2012-05-12,12.49,20,2052
2012-05-12,12.42,50,2053
2012-06-12,15.0,94,1070
2012-06-12,12.35,34,2051
2012-06-12,12.49,22,2052
2012-06-12,12.42,44,2053
2012-07-12,15.0,110,1070
2012-07-12,12.35,40,2051
2012-07-12,12.49,24,2052
2012-07-12,12.42,58,2053
2012-08-12,15.0,76,1070
2012-08-12,12.35,26,2051
2012-08-12,12.49,22,2052
2012-08-12,12.42,44,2053
2012-09-12,15.0,58,1070
2012-09-12,12.35,20,2051
2012-09-12,12.49,18,2052
2012-09-12,12.42,38,2053
2012-10-12,15.0,92,1070
2012-10-12,12.35,34,2051
2012-10-12,12.49,20,2052
2012-10-12,12.42,52,2053
2012-11-12,15.0,86,1070
2012-11-12,12.35,36,2051
2012-11-12,12.49,20,2052
2012-11-12,12.42,50,2053
2012-12-12,15.0,90,1070
2012-12-12,12.35,36,2051
2012-12-12,12.49,16,2052
2012-12-12,12.42,50,2053
2012-12-13,15.0,90,1070
2012-12-13,12.35,28,2051
2012-12-13,12.49,20,2052
2012-12-13,12.42,46,2053
2012-12-14,15.0,106,1070
2012-12-14,12.35,40,2051
2012-12-14,12.49,22,2052
2012-12-14,12.42,52,2053
2012-12-15,15.0,78,1070
2012-12-15,12.35,22,2051
2012-12-15,12.49,22,2052
2012-12-15,12.42,38,2053
2012-12-16,15.0,74,1070
2012-12-16,12.35,24,2051
2012-12-16,12.49,14,2052
2012-12-16,12.42,44,2053
2012-12-17,15.0,110,1070
2012-12-17,12.35,36,2051
2012-12-17,12.49,28,2052
2012-12-17,12.42,52,2053
2012-12-18,15.0,110,1070
2012-12-18,12.35,38,2051
2012-12-18,12.49,28,2052
2012-12-18,12.42,58,2053
2012-12-19,15.0,86,1070
2012-12-19,12.35,28,2051
2012-12-19,12.49,20,2052
2012-12-19,12.42,46,2053
2012-12-20,15.0,94,1070
2012-12-20,12.35,32,2051
2012-12-20,12.49,18,2052
2012-12-20,12.42,44,2053
2012-12-21,15.0,110,1070
2012-12-21,12.35,38,2051
2012-12-21,12.49,20,2052
2012-12-21,12.42,58,2053
2012-12-22,15.0,78,1070
2012-12-22,12.35,28,2051
2012-12-22,12.49,18,2052
2012-12-22,12.42,38,2053
2012-12-23,15.0,58,1070
2012-12-23,12.35,22,2051
2012-12-23,12.49,20,2052
2012-12-23,12.42,38,2053
2012-12-24,15.0,110,1070
2012-12-24,12.35,38,2051
2012-12-24,12.49,28,2052
2012-12-24,12.42,56,2053
2012-12-25,15.0,112,1070
2012-12-25,12.35,40,2051
2012-12-25,12.49,22,2052
2012-12-25,12.42,58,2053
2012-12-26,15.0,90,1070
2012-12-26,12.35,34,2051
2012-12-26,12.49,16,2052
2012-12-26,12.42,48,2053
2012-12-27,15.5,88,1070
2012-12-27,13.13,24,2051
2012-12-27,12.64,18,2052
2012-12-27,13.41,42,2053
2012-12-28,15.5,108,1070
2012-12-28,13.13,32,2051
2012-12-28,12.64,24,2052
2012-12-28,13.41,52,2053
2012-12-29,15.5,58,1070
2012-12-29,13.13,26,2051
2012-12-29,12.64,16,2052
2012-12-29,13.41,32,2053
2012-12-30,15.5,62,1070
2012-12-30,13.13,24,2051
2012-12-30,12.64,14,2052
2012-12-30,13.41,28,2053
2012-12-31,15.5,102,1070
2012-12-31,13.13,38,2051
2012-12-31,12.64,22,2052
2012-12-31,13.41,54,2053
2013-01-01,15.5,60,1070
2013-01-01,13.13,22,2051
2013-01-01,12.64,16,2052
2013-01-01,13.41,30,2053
2013-02-01,15.5,68,1070
2013-02-01,13.13,28,2051
2013-02-01,12.64,16,2052
2013-02-01,13.41,40,2053
2013-03-01,15.5,70,1070
2013-03-01,13.13,28,2051
2013-03-01,12.64,14,2052
2013-03-01,13.41,40,2053
2013-04-01,15.5,100,1070
2013-04-01,13.13,30,2051
2013-04-01,12.64,28,2052
2013-04-01,13.41,48,2053
2013-05-01,15.5,68,1070
2013-05-01,13.13,20,2051
2013-05-01,12.64,16,2052
2013-05-01,13.41,32,2053
2013-06-01,15.5,72,1070
2013-06-01,13.13,24,2051
2013-06-01,12.64,16,2052
2013-06-01,13.41,40,2053
2013-07-01,15.5,100,1070
2013-07-01,13.13,32,2051
2013-07-01,12.64,24,2052
2013-07-01,13.41,52,2053
2013-08-01,15.5,100,1070
2013-08-01,13.13,36,2051
2013-08-01,12.64,20,2052
2013-08-01,13.41,48,2053
2013-09-01,15.5,102,1070
2013-09-01,13.13,34,2051
2013-09-01,12.64,26,2052
2013-09-01,13.41,50,2053
2013-10-01,15.5,104,1070
2013-10-01,13.13,32,2051
2013-10-01,12.64,24,2052
2013-10-01,13.41,48,2053
2013-11-01,15.5,102,1070
2013-11-01,13.13,36,2051
2013-11-01,12.64,24,2052
2013-11-01,13.41,54,2053
2013-12-01,15.5,74,1070
2013-12-01,13.13,22,2051
2013-12-01,12.64,18,2052
2013-12-01,13.41,40,2053
2013-01-13,15.5,70,1070
2013-01-13,13.13,26,2051
2013-01-13,12.64,18,2052
2013-01-13,13.41,32,2053
2013-01-14,15.5,100,1070
2013-01-14,13.13,36,2051
2013-01-14,12.64,26,2052
2013-01-14,13.41,48,2053
2013-01-15,15.5,100,1070
2013-01-15,13.13,32,2051
2013-01-15,12.64,26,2052
2013-01-15,13.41,50,2053
2013-01-16,15.5,84,1070
2013-01-16,13.13,32,2051
2013-01-16,12.64,24,2052
2013-01-16,13.41,46,2053
2013-01-17,15.5,82,1070
2013-01-17,13.13,26,2051
2013-01-17,12.64,22,2052
2013-01-17,13.41,42,2053
2013-01-18,15.5,84,1070
2013-01-18,13.13,32,2051
2013-01-18,12.64,20,2052
2013-01-18,13.41,40,2053
2013-01-19,15.5,58,1070
2013-01-19,13.13,22,2051
2013-01-19,12.64,18,2052
2013-01-19,13.41,32,2053
2013-01-20,15.5,70,1070
2013-01-20,13.13,28,2051
2013-01-20,12.64,14,2052
2013-01-20,13.41,36,2053
2013-01-21,15.5,100,1070
2013-01-21,13.13,32,2051
2013-01-21,12.64,26,2052
2013-01-21,13.41,50,2053
2013-01-22,15.5,74,1070
2013-01-22,13.13,26,2051
2013-01-22,12.64,18,2052
2013-01-22,13.41,38,2053
2013-01-23,15.5,68,1070
2013-01-23,13.13,20,2051
2013-01-23,12.64,18,2052
2013-01-23,13.41,36,2053
2013-01-24,15.5,74,1070
2013-01-24,13.13,24,2051
2013-01-24,12.64,20,2052
2013-01-24,13.41,40,2053
2013-01-25,15.5,68,1070
2013-01-25,13.13,20,2051
2013-01-25,12.64,20,2052
2013-01-25,13.41,40,2053
2013-01-26,15.5,54,1070
2013-01-26,13.13,14,2051
2013-01-26,12.64,16,2052
2013-01-26,13.41,30,2053
2013-01-27,15.5,46,1070
2013-01-27,13.13,22,2051
2013-01-27,12.64,14,2052
2013-01-27,13.41,26,2053
2013-01-28,15.5,68,1070
2013-01-28,13.13,28,2051
2013-01-28,12.64,14,2052
2013-01-28,13.41,32,2053
2013-01-29,15.5,108,1070
2013-01-29,13.13,32,2051
2013-01-29,12.64,28,2052
2013-01-29,13.41,48,2053
2013-01-30,15.5,104,1070
2013-01-30,13.13,38,2051
2013-01-30,12.64,28,2052
2013-01-30,13.41,54,2053
2013-01-31,15.5,108,1070
2013-01-31,13.13,34,2051
2013-01-31,12.64,24,2052
2013-01-31,13.41,48,2053
2013-01-02,15.5,102,1070
2013-01-02,13.13,34,2051
2013-01-02,12.64,24,2052
2013-01-02,13.41,50,2053
2013-02-02,15.5,70,1070
2013-02-02,13.13,22,2051
2013-02-02,12.64,14,2052
2013-02-02,13.41,40,2053
2013-03-02,15.5,74,1070
2013-03-02,13.13,24,2051
2013-03-02,12.64,20,2052
2013-03-02,13.41,36,2053
2013-04-02,15.5,104,1070
2013-04-02,13.13,32,2051
2013-04-02,12.64,22,2052
2013-04-02,13.41,54,2053
2013-05-02,15.5,100,1070
2013-05-02,13.13,38,2051
2013-05-02,12.64,20,2052
2013-05-02,13.41,52,2053
2013-06-02,15.5,104,1070
2013-06-02,13.13,36,2051
2013-06-02,12.64,22,2052
2013-06-02,13.41,50,2053
2013-07-02,15.5,106,1070
2013-07-02,13.13,38,2051
2013-07-02,12.64,20,2052
2013-07-02,13.41,50,2053
2013-08-02,15.5,100,1070
2013-08-02,13.13,34,2051
2013-08-02,12.64,22,2052
2013-08-02,13.41,50,2053
2013-09-02,15.5,74,1070
2013-09-02,13.13,26,2051
2013-09-02,12.64,16,2052
2013-09-02,13.41,36,2053
2013-10-02,15.5,72,1070
2013-10-02,13.13,28,2051
2013-10-02,12.64,16,2052
2013-10-02,13.41,34,2053
2013-11-02,15.5,106,1070
2013-11-02,13.13,30,2051
2013-11-02,12.64,26,2052
2013-11-02,13.41,50,2053
2013-12-02,15.5,90,1070
2013-12-02,13.13,24,2051
2013-12-02,12.64,24,2052
2013-12-02,13.41,44,2053
2013-02-13,15.5,86,1070
2013-02-13,13.13,30,2051
2013-02-13,12.64,18,2052
2013-02-13,13.41,44,2053
2013-02-14,15.5,106,1070
2013-02-14,13.13,30,2051
2013-02-14,12.64,22,2052
2013-02-14,13.41,46,2053
2013-02-15,15.5,84,1070
2013-02-15,13.13,26,2051
2013-02-15,12.64,22,2052
2013-02-15,13.41,42,2053
2013-02-16,15.5,72,1070
2013-02-16,13.13,24,2051
2013-02-16,12.64,18,2052
2013-02-16,13.41,32,2053
2013-02-17,15.5,74,1070
2013-02-17,13.13,22,2051
2013-02-17,12.64,14,2052
2013-02-17,13.41,36,2053
2013-02-18,15.5,100,1070
2013-02-18,13.13,36,2051
2013-02-18,12.64,22,2052
2013-02-18,13.41,52,2053
2013-02-19,15.5,86,1070
2013-02-19,13.13,32,2051
2013-02-19,12.64,18,2052
2013-02-19,13.41,42,2053
2013-02-20,15.5,86,1070
2013-02-20,13.13,30,2051
2013-02-20,12.64,20,2052
2013-02-20,13.41,44,2053
2013-02-21,15.5,88,1070
2013-02-21,13.13,24,2051
2013-02-21,12.64,16,2052
2013-02-21,13.41,40,2053
2013-02-22,15.5,84,1070
2013-02-22,13.13,26,2051
2013-02-22,12.64,22,2052
2013-02-22,13.41,46,2053
2013-02-23,15.5,60,1070
2013-02-23,13.13,18,2051
2013-02-23,12.64,18,2052
2013-02-23,13.41,26,2053
2013-02-24,15.5,56,1070
2013-02-24,13.13,20,2051
2013-02-24,12.64,16,2052
2013-02-24,13.41,28,2053
2013-02-25,15.5,82,1070
2013-02-25,13.13,30,2051
2013-02-25,12.64,20,2052
2013-02-25,13.41,38,2053
2013-02-26,15.5,90,1070
2013-02-26,13.13,26,2051
2013-02-26,12.64,18,2052
2013-02-26,13.41,42,2053
2013-02-27,15.5,90,1070
2013-02-27,13.13,28,2051
2013-02-27,12.64,22,2052
2013-02-27,13.41,42,2053
2013-02-28,15.5,84,1070
2013-02-28,13.13,28,2051
2013-02-28,12.64,22,2052
2013-02-28,13.41,44,2053
2013-01-03,15.5,90,1070
2013-01-03,15.5,90,2051
2013-01-03,13.13,30,2052
2013-01-03,13.13,26,2053
2013-01-03,12.64,24,1070
2013-01-03,12.64,22,2051
2013-01-03,13.41,40,2052
2013-01-03,13.41,40,2053
2013-01-03,15.5,90,1070
2013-01-03,15.5,88,2051
2013-01-03,13.13,26,2052
2013-01-03,13.13,24,2053
2013-01-03,12.64,18,1070
2013-01-03,12.64,16,2051
2013-01-03,13.41,40,2052
2013-01-03,13.41,40,2053
2013-02-03,15.5,58,1070
2013-02-03,13.13,18,2051
2013-02-03,12.64,20,2052
2013-02-03,13.41,26,2053
2013-03-03,15.5,56,1070
2013-03-03,13.13,22,2051
2013-03-03,12.64,20,2052
2013-03-03,13.41,34,2053
2013-04-03,15.5,86,1070
2013-04-03,13.13,30,2051
2013-04-03,12.64,20,2052
2013-04-03,13.41,42,2053
2013-05-03,15.5,84,1070
2013-05-03,13.13,28,2051
2013-05-03,12.64,24,2052
2013-05-03,13.41,42,2053
2013-06-03,15.5,88,1070
2013-06-03,13.13,30,2051
2013-06-03,12.64,22,2052
2013-06-03,13.41,44,2053
2013-07-03,15.5,86,1070
2013-07-03,13.13,28,2051
2013-07-03,12.64,18,2052
2013-07-03,13.41,44,2053
2013-08-03,15.5,90,1070
2013-08-03,13.13,28,2051
2013-08-03,12.64,20,2052
2013-08-03,13.41,44,2053
2013-09-03,15.5,58,1070
2013-09-03,13.13,22,2051
2013-09-03,12.64,18,2052
2013-09-03,13.41,34,2053
